authors,bbox,created,creators,currentVersion,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,modified,path,pid,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,uid,,,,Continent,Duration,
"Becker, J.","56.4205931, 27.0331318, 56.5020116, 27.1027047",2019-06-22T01:17:48Z,jbecker,1,Representative location based on OpenStreetMap.,island,"{""type"": ""Polygon"", ""coordinates"": [[[56.4746971, 27.0331318], [56.4738578, 27.0331465], [56.4603151, 27.0335152], [56.4404768, 27.0381369], [56.4382458, 27.0387993], [56.4342396, 27.0406667], [56.4296865, 27.0430726], [56.4286646, 27.0436153], [56.427158, 27.0445426], [56.4261519, 27.0451918], [56.4259422, 27.0454274], [56.4220179, 27.0509714], [56.4205931, 27.0534787], [56.4214195, 27.0593862], [56.4215927, 27.0602564], [56.4248409, 27.0739398], [56.4255411, 27.075796], [56.4413127, 27.0954513], [56.441656, 27.0958562], [56.4526108, 27.1027047], [56.4796017, 27.0941294], [56.4809493, 27.0936785], [56.4812583, 27.0935104], [56.4817818, 27.0931589], [56.482726, 27.0924254], [56.4983729, 27.0763775], [56.5003154, 27.0721528], [56.5018947, 27.0677199], [56.5020116, 27.0665778], [56.5013195, 27.0588135], [56.4963717, 27.0437435], [56.4958429, 27.0430283], [56.4759329, 27.0335685], [56.4755455, 27.0333871], [56.4746971, 27.0331318]]]}",osm-location-of-hormuz-island,precise,representative,2100,-750,2021-01-12T10:47:02Z,/places/30251/osm-location-of-hormuz-island,/places/30251,27.06731756,"27.0673175585,56.4602023486",56.46020235,,M,modern,"1700.0,2100.0",OSM location of Hormuz Island,f123a432a1ab4bd69f4a9baad2f1f37a,,,,EUROPE,1050,prehistory
"Becker, J.","25.6029986, 36.8867976, 25.6048542, 36.8883738",2019-01-21T04:13:30Z,jbecker,1,Representative location based on OpenStreetMap.,island,"{""type"": ""Polygon"", ""coordinates"": [[[25.6040223, 36.8867976], [25.6038511, 36.8868764], [25.6035614, 36.8871445], [25.6032771, 36.8876315], [25.6032519, 36.887686], [25.6030276, 36.88823], [25.6029986, 36.8883091], [25.6033307, 36.8883609], [25.6037062, 36.8883738], [25.6041568, 36.8882879], [25.6044299, 36.88817], [25.6046772, 36.8879662], [25.6048542, 36.8874556], [25.6047347, 36.8869634], [25.6040223, 36.8867976]]]}",osm-location-of-daskalio,precise,representative,2100,-750,2019-02-01T21:20:16Z,/places/212270979/osm-location-of-daskalio,/places/212270979,36.88768094,"36.8876809383,25.6040004114",25.60400041,,M,modern,"1700.0,2100.0",OSM location of Daskalio,3ebb33a138544e81a8d4cc6697d03bd0,,,,EUROPE,-250,prehistory
"Ã…hlfeldt, J.","9.1765082, 45.9646755, 9.1765082, 45.9646755",2012-10-20T19:29:12Z,jahlfeldt,0,"Representative point location, village precision",island,"{""type"": ""Point"", ""coordinates"": [9.1765082, 45.9646755]}",dare-location,precise,representative,640,-750,2012-10-20T19:29:15Z,/places/383624/dare-location,/places/383624,45.9646755,"45.9646755,9.1765082",9.1765082,,L,late-antique,"300.0,640.0",DARE Location,dcfb955f1868b6bf14c012b6b88c0da1,,,,AFRICA,720,prehistory
"Becker, J.","26.1825564, 38.5025358, 26.2726682, 38.5446963",2018-02-02T02:47:42Z,jbecker,1,Representative location based on OpenStreetMap.,island,"{""type"": ""Polygon"", ""coordinates"": [[[26.2494939, 38.5025358], [26.2492686, 38.5025694], [26.2458246, 38.5032075], [26.205381, 38.5138998], [26.2031709, 38.5155389], [26.2029107, 38.5157561], [26.1845271, 38.5385862], [26.1830687, 38.5420478], [26.1826637, 38.5432069], [26.1825832, 38.5434838], [26.1825564, 38.5439495], [26.1826315, 38.5443313], [26.1829963, 38.5446586], [26.1833128, 38.5446963], [26.2009564, 38.5427118], [26.2093624, 38.5416418], [26.2239157, 38.5383025], [26.2243341, 38.538185], [26.2375091, 38.5339805], [26.2693111, 38.5230945], [26.2719182, 38.5220663], [26.2722816, 38.5218499], [26.2724117, 38.5217137], [26.2726682, 38.5204542], [26.2726441, 38.5199778], [26.2726156, 38.5198796], [26.2693972, 38.5104934], [26.2692256, 38.5101785], [26.2690754, 38.5099812], [26.2689171, 38.5098931], [26.2561672, 38.503325], [26.249805, 38.5025442], [26.2494939, 38.5025358]]]}",osm-location-of-ii1i1-2i-iiiiui,precise,representative,2100,-750,2018-02-02T11:43:20Z,/places/550781/osm-location-of-ii1i1-2i-iiiiui,/places/550781,38.52217078,"38.5221707836,26.228945547",26.22894555,,M,modern,"1700.0,2100.0",OSM location of ÎŸÎ¹Î½Î¿ÏÏƒÏƒÎµÏ‚ (island),712c3bd5f4b7481d85d0432f2885a3c0,,,,EUROPE,210,prehistory
"Becker, J.","26.076669, 39.0745678, 26.0793992, 39.0775289",2018-12-31T20:25:37Z,jbecker,1,Representative location based on OpenStreetMap.,island,"{""type"": ""Polygon"", ""coordinates"": [[[26.0790038, 39.0745678], [26.077343, 39.075491], [26.077177, 39.075618], [26.0769169, 39.0758507], [26.076669, 39.076641], [26.0767292, 39.0771125], [26.0768579, 39.0773832], [26.077035, 39.0775289], [26.077648, 39.07742], [26.07916, 39.07512], [26.0793992, 39.0747279], [26.0790038, 39.0745678]]]}",osm-location-of-garbias-islet,precise,representative,2100,-750,2020-06-18T09:53:29Z,/places/550864/osm-location-of-garbias-islet,/places/550864,39.07595456,"39.0759545578,26.0779300843",26.07793008,,M,modern,"1700.0,2100.0",OSM location of Garbias islet,d413858a0e6946b09e6eacd56a3fdb65,,,,AFRICA,-336,prehistory
"Horne, R., J. Becker","23.30814, 35.8648, 23.30814, 35.8648",2013-04-19T15:23:14Z,rmhorne,2,"Location of NisÃ­ AntikÃ½thira, coordinates based on GeoNames and verified in Google Earth.",island,"{""type"": ""Point"", ""coordinates"": [23.30814, 35.8648]}",nisi-antikythira,precise,representative,2100,-750,2019-01-08T17:33:29Z,/places/560230/nisi-antikythira,/places/560230,35.8648,"35.8648,23.30814",23.30814,,M,modern,"1700.0,2100.0",GeoNames location of NisÃ­ AntikÃ½thira,8fc7107892d43093cf61bf463d060961,,,,ASIA,2008,prehistory
"Becker, J., R. Horne","22.8910148, 36.1302411, 23.1049239, 36.3857798",2019-01-07T23:59:59Z,jbecker,1,Representative location based on OpenStreetMap,island,"{""type"": ""Polygon"", ""coordinates"": [[[23.0475549, 36.1302411], [22.9926158, 36.1323777], [22.9896307, 36.1329587], [22.9895006, 36.1330029], [22.9410366, 36.1577813], [22.9409145, 36.1578445], [22.908321, 36.1988864], [22.9077709, 36.2000044], [22.9005194, 36.2305279], [22.9003327, 36.2314188], [22.8910148, 36.3197294], [22.894679, 36.329628], [22.8953719, 36.3310242], [22.8959023, 36.3320527], [22.9075492, 36.3539604], [22.9204847, 36.375539], [22.9210038, 36.376286], [22.9211354, 36.3764629], [22.9233935, 36.3774712], [22.9499615, 36.3857193], [22.9502128, 36.3857798], [22.9505213, 36.3857483], [22.9516149, 36.3850603], [22.951699, 36.3849863], [23.1007293, 36.2496152], [23.1010791, 36.249194], [23.1012201, 36.2488884], [23.1035477, 36.2435466], [23.1036298, 36.2433214], [23.1049239, 36.236167], [23.1049233, 36.2360121], [23.0573915, 36.1471341], [23.0479339, 36.1303903], [23.0478505, 36.1302908], [23.0475549, 36.1302411]]]}",osm-location-of-kythira,precise,representative,2100,-750,2019-01-08T00:01:34Z,/places/570186/osm-location-of-kythira,/places/570186,36.24001223,"36.2400122314,22.9829428015",22.9829428,,M,modern,"1700.0,2100.0",OSM location of Kythira,72efc66c619e45f9b451d797caef8200,,,,EUROPE,210,prehistory
"Becker, J., A. De Graauw, T. Elliott","23.483333, 37.516667, 23.483333, 37.516667",2013-01-30T19:19:33Z,jbecker,4,verified in Google Earth 2013.,island,"{""type"": ""Point"", ""coordinates"": [23.483333, 37.516667]}",location-of-kalaureia-ins,precise,representative,2100,-750,2018-06-07T23:05:39Z,/places/570325/location-of-kalaureia-ins,/places/570325,37.516667,"37.516667,23.483333",23.483333,,M,modern,"1700.0,2100.0",Imagery location of Kalaureia Ins.,30d60b18163d3b45686ada383b6e227e,,,,OTHER CONTINENT,2203,prehistory
"Horne, R., T. Elliott","12.46667, 41.88333, 12.46667, 41.88333",2015-02-16T16:37:58Z,rmhorne,2,Representative Location based on GeoNames,hill,"{""type"": ""Point"", ""coordinates"": [12.46667, 41.88333]}",geonames-location,precise,representative,2100,-750,2020-07-10T18:35:14Z,/places/430827518/geonames-location,/places/430827518,41.88333,"41.88333,12.46667",12.46667,,M,modern,"1700.0,2100.0",GeoNames Location of Gianicolo,63e052aa45836320cf961d5994f9c24f,,,,EUROPE,1390,prehistory
"Deblauwe, F., J. Becker, G. Moss","2.8143783, 50.779422, 2.8143783, 50.779422",2018-04-08T23:49:11Z,fdeblauwe,3,Representative location based on OpenStreetMap,hill,"{""type"": ""Point"", ""coordinates"": [2.8143783, 50.779422]}",kemmelberg,precise,representative,2100,-750,2020-03-20T12:51:03Z,/places/24337732/kemmelberg,/places/24337732,50.779422,"50.779422,2.8143783",2.8143783,,M,modern,"1700.0,2100.0",OSM Location of Kemmelberg,b47b64f6efa448a6bb81bca022d423d2,,,,EUROPE,-250,prehistory
"Rosenheim, J.","12.7725888, 41.9414142, 12.7754027, 41.9424237",2020-10-22T18:35:13Z,jrosenheim,2,"Polygon representing the location of the Pecile at Hadrian's Villa, derived from an OpenStreetMap way.",garden-hortus,"{""type"": ""Polygon"", ""coordinates"": [[[12.7752407, 41.9414142], [12.7739359, 41.94145], [12.7738281, 41.9414531], [12.7733453, 41.9414744], [12.7728491, 41.9414963], [12.7727659, 41.9415025], [12.7727164, 41.9415178], [12.7726119, 41.9417048], [12.7725888, 41.9419066], [12.7727238, 41.9423531], [12.7727317, 41.9423761], [12.7727491, 41.9423959], [12.7727742, 41.9424105], [12.7728043, 41.9424184], [12.7728365, 41.9424237], [12.7747136, 41.9423468], [12.7749986, 41.9423351], [12.7753192, 41.9423219], [12.775377, 41.9420959], [12.7753915, 41.942029], [12.7754027, 41.9419388], [12.7754002, 41.9418426], [12.7753777, 41.9417104], [12.7753578, 41.9416227], [12.7753153, 41.9415214], [12.7752407, 41.9414142]]]}",pecile,precise,representative,300,-750,2020-11-07T11:08:27Z,/places/781209675/pecile,/places/781209675,41.94191762,"41.9419176188,12.7740219219",12.77402192,GardRomEmp,R,roman,"-30.0,300.0",OSM location of Pecile at Hadrian's Villa,1fa39df8a52349398e6e467e6a027c93,,,,EUROPE,-2250,prehistory
"Ellen Millar, J.","35.4425871, 30.3282006, 35.443409, 30.3290445",2020-10-27T00:53:43Z,jemillar,2,"Polygon representing the perimeter of the archaeological site, derived from an OpenStreetMap way.",garden-hortus,"{""type"": ""Polygon"", ""coordinates"": [[[35.4432731, 30.3282006], [35.4431342, 30.32821], [35.4425871, 30.3282472], [35.4426862, 30.3290445], [35.4433065, 30.3289867], [35.443409, 30.3289198], [35.4433614, 30.3283776], [35.4432731, 30.3282006]]]}",osm-location,precise,representative,300,-750,2020-11-07T11:06:31Z,/places/511547525/osm-location,/places/511547525,30.32861561,"30.3286156137,35.4430008428",35.44300084,GardRomEmp,R,roman,"-30.0,300.0",OSM Location of the Garden and Pool Complex,5a39a05c82214ed2b1861a9847a38898,,,,EUROPE,1050,prehistory
"Becker, J.","12.4906909, 41.8900812, 12.4906909, 41.8900812",2013-06-18T15:10:47Z,jbecker,3,Representative location based on OpenStreetMap.,"fountain,","{""type"": ""Point"", ""coordinates"": [12.4906909, 41.8900812]}",location-of-meta-sudans,precise,representative,640,-750,2016-07-11T01:31:00Z,/places/419380619/location-of-meta-sudans,/places/419380619,41.8900812,"41.8900812,12.4906909",12.4906909,,RL,"roman,late-antique","-30.0,640.0",OSM location of Meta Sudans,aa66623e2c92e142006efa7d99fd59f5,,,,EUROPE,2850,prehistory
"Becker, J.","12.4641047, 41.8888922, 12.4641047, 41.8888922",2013-12-26T17:12:40Z,jbecker,2,Representative location based on OpenStreetMap.,fountain,"{""type"": ""Point"", ""coordinates"": [12.4641047, 41.8888922]}",location-of-fonte-dellacqua-paola,precise,representative,2100,-750,2019-02-01T21:18:05Z,/places/236701133/location-of-fonte-dellacqua-paola,/places/236701133,41.8888922,"41.8888922,12.4641047",12.4641047,,M,modern,"1700.0,2100.0",OSM location of Fonte dell'Acqua Paola,4ccc730bbf7967b85f34637431300139,,,,EUROPE,1050,prehistory
"Becker, J.","14.4019849, 40.6375616, 14.4019849, 40.6375616",2019-09-14T22:47:57Z,jbecker,2,Representative location based on OpenStreetMap,fountain,"{""type"": ""Point"", ""coordinates"": [14.4019849, 40.6375616]}",osm-location-of-antico-ninfeo-di-pipiano-in-massa,precise,representative,300,-750,2020-12-20T11:52:39Z,/places/922176737/osm-location-of-antico-ninfeo-di-pipiano-in-massa,/places/922176737,40.6375616,"40.6375616,14.4019849",14.4019849,,R,roman,"-30.0,300.0",OSM location of Antico Ninfeo di Pipiano in Massa Lubrense,960b847f0d144164811da1d38a199da7,,,,EUROPE,1390,prehistory
"Becker, J.","36.2245497, 36.4264635, 36.2253042, 36.4271495",2016-11-07T17:46:20Z,jbecker,1,Location based on OpenStreetMap,"fort,","{""type"": ""Polygon"", ""coordinates"": [[[36.2247458, 36.4264635], [36.2246179, 36.426515], [36.2245497, 36.4269677], [36.2247117, 36.4271118], [36.2249675, 36.4271495], [36.2251636, 36.4270912], [36.2252872, 36.4269917], [36.2253042, 36.4268031], [36.2250655, 36.4265012], [36.2247458, 36.4264635]]]}",osm-location-of-bagras-castle,precise,"representative,",1453,-750,2020-08-05T22:27:17Z,/places/786609869/osm-location-of-bagras-castle,/places/786609869,36.42681327,"36.4268132652,36.2249098853",36.22490989,,M,mediaeval-byzantine,"640.0,1453.0",OSM location of Bagras Castle,ead58889950e44c7be2c995800bdf92a,,,,ASIA,2850,prehistory
"Becker, J., R. Horne","-3.61866, 55.11979, -3.61866, 55.11979",2015-07-04T20:41:30Z,jbecker,2,Representative location and chronology based on Canmore.,"fort,","{""type"": ""Point"", ""coordinates"": [-3.61866, 55.11979]}",imagery-location-of-roman-fortlet,precise,"representative,",300,-750,2018-01-31T22:45:29Z,/places/109408874/imagery-location-of-roman-fortlet,/places/109408874,55.11979,"55.11979,-3.61866",-3.61866,,R,roman,"-30.0,300.0",Canmore location of Roman fortlet,aebed0dd8bb553528c68b63566acc778,,,,EUROPE,1390,prehistory
"Becker, J., G. Moss","0.61635, 52.4710683, 0.61635, 52.4710683",2015-01-19T21:24:52Z,jbecker,3,Representative location based on OpenStreetMap.,"fort,","{""type"": ""Point"", ""coordinates"": [0.61635, 52.4710683]}",osm-location,precise,"representative,",2100,-750,2016-08-24T19:08:59Z,/places/536959419/osm-location,/places/536959419,52.4710683,"52.4710683,0.61635",0.61635,,MM,"mediaeval-byzantine,modern","640.0,2100.0",OSM location of Weeting Castle,54425d09cf9f47be87cda4a11cf13d54,,,,EUROPE,720,prehistory
"Becker, J.","4.2269885, 43.7952891, 4.2269885, 43.7952891",2013-06-19T20:04:58Z,jbecker,1,Location based on OpenStreetMap,"fort,","{""type"": ""Point"", ""coordinates"": [4.2269885, 43.7952891]}",location-of-grande-tour,precise,representative,300,-750,2013-06-20T16:48:57Z,/places/148039/location-of-grande-tour,/places/148039,43.7952891,"43.7952891,4.2269885",4.2269885,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",location of Grande Tour,0c1f7af0638136e17c8382fcd38e0531,,,,EUROPE,30,prehistory
"Becker, J.","-1.314548, 51.3086043, -1.314548, 51.3086043",2013-09-01T15:51:12Z,jbecker,1,Location based on OpenStreetMap,"fort,","{""type"": ""Point"", ""coordinates"": [-1.314548, 51.3086043]}",location-of-ladle-hill-iron-age-fort,precise,representative,100,-750,2013-09-17T20:59:08Z,/places/127132165/location-of-ladle-hill-iron-age-fort,/places/127132165,51.3086043,"51.3086043,-1.314548",-1.314548,,I,iron-age-britain,"-800.0,100.0",location of Ladle Hill Iron Age Fort,97314e295fa0c6bc51721999c964747c,,,,EUROPE,30,prehistory
"Becker, J.","-1.0381399, 51.3217437, -1.0381399, 51.3217437",2013-09-01T16:07:31Z,jbecker,1,Location based on OpenStreetMap,"fort,","{""type"": ""Point"", ""coordinates"": [-1.0381399, 51.3217437]}",location-of-bullsdown-camp-hill-fort,precise,representative,100,-750,2013-11-19T18:06:36Z,/places/127132166/location-of-bullsdown-camp-hill-fort,/places/127132166,51.3217437,"51.3217437,-1.0381399",-1.0381399,,I,iron-age-britain,"-800.0,100.0",location of Bullsdown Camp hill fort,6c82afbf2928ef59e8b3902dc4d3c281,,,,EUROPE,720,prehistory
"Becker, J.","-1.1012095, 51.3630713, -1.1012095, 51.3630713",2013-09-01T16:22:23Z,jbecker,1,Location based on OpenStreetMap,"fort,","{""type"": ""Point"", ""coordinates"": [-1.1012095, 51.3630713]}",location-of-the-frith-hill-fort,precise,representative,100,-750,2013-11-19T18:30:57Z,/places/127132167/location-of-the-frith-hill-fort,/places/127132167,51.3630713,"51.3630713,-1.1012095",-1.1012095,,I,iron-age-britain,"-800.0,100.0",location of The Frith hill fort,8424442e2620e0bd0dd290167648b290,,,,EUROPE,1050,prehistory
"Becker, J.","-2.1936693, 50.624503, -2.1936693, 50.624503",2017-12-01T18:51:42Z,jbecker,3,Location based on OpenStreetMap,"fort,","{""type"": ""Point"", ""coordinates"": [-2.1936693, 50.624503]}",location-of-flowers-barrow-hill-fort,precise,representative,100,-750,2017-12-01T18:51:43Z,/places/355161047/location-of-flowers-barrow-hill-fort,/places/355161047,50.624503,"50.624503,-2.1936693",-2.1936693,,I,iron-age-britain,"-800.0,100.0",location of Flower's Barrow hill fort,fe31cf11ee25350e757406509b993d91,,,,EUROPE,2850,prehistory
"Becker, J.","-2.6550116, 50.7511341, -2.6550116, 50.7511341",2013-09-01T22:09:25Z,jbecker,3,Representative location based on OpenStreetMap.,"fort,","{""type"": ""Point"", ""coordinates"": [-2.6550116, 50.7511341]}",location-of-eggardon-hill-fort,precise,representative,100,-750,2020-12-20T11:56:27Z,/places/648193528/location-of-eggardon-hill-fort,/places/648193528,50.7511341,"50.7511341,-2.6550116",-2.6550116,,I,iron-age-britain,"-800.0,100.0",OSM location of Eggardon hill fort,51b2f90a234f4e5e4acfdfcff7ec485a,,,,EUROPE,1390,prehistory
"Vanderbilt, S.","-3.68344, 55.998474, -3.682837, 55.998802",2013-02-22T20:10:30Z,sarcanon,1,,"fort,","{""type"": ""Polygon"", ""coordinates"": [[[-3.683209, 55.998474], [-3.68344, 55.998665], [-3.683067, 55.998802], [-3.682837, 55.998608], [-3.683209, 55.998474]]]}",boundary-of-fort-walls-approx,precise,representative,300,-750,2013-03-18T17:19:04Z,/places/800131926/boundary-of-fort-walls-approx,/places/800131926,55.9986375,"55.9986374955,-3.68313811883",-3.683138119,,R,roman,"-30.0,300.0",Boundary of fort walls (approx),a589c10fe3cc2bdfec299195e80fa624,,,,EUROPE,1390,prehistory
"Horne, R.","21.141944, 37.890278, 21.141944, 37.890278",2013-03-25T15:40:47Z,rmhorne,1,Medieval castle on Hormina(?) Mons,"fort,","{""type"": ""Point"", ""coordinates"": [21.141944, 37.890278]}",osm-node-85850809,precise,representative,1453,-750,2013-04-08T19:12:28Z,/places/570296/osm-node-85850809,/places/570296,37.890278,"37.890278,21.141944",21.141944,,M,mediaeval-byzantine,"640.0,1453.0",Chlemoutsi,7ac11a49acb0875a7c6ddff9cb77c411,,,,EUROPE,1390,prehistory
"Becker, J.","9.7386213, 51.3961262, 9.7386213, 51.3961262",2013-12-06T01:35:04Z,jbecker,3,Representative location based on OpenStreetMap.,"fort,","{""type"": ""Point"", ""coordinates"": [9.7386213, 51.3961262]}",location-of-hedemunden,precise,representative,300,-750,2020-12-20T11:57:51Z,/places/19570166/location-of-hedemunden,/places/19570166,51.3961262,"51.3961262,9.7386213",9.7386213,,R,roman,"-30.0,300.0",OSM location of RÃ¶merlager HedemÃ¼nden,14efe4b044d46beca2f813b487e7865a,,,,EUROPE,1390,prehistory
"Becker, J.","-5.633932, 37.4736496, -5.633932, 37.4736496",2013-12-11T19:38:04Z,jbecker,2,Location based on OpenStreetMap,"fort,","{""type"": ""Point"", ""coordinates"": [-5.633932, 37.4736496]}",location-of-alcazar-del-rey-don-pedro,precise,"representative,",1453,-720,2018-06-23T14:23:30Z,/places/580732678/location-of-alcazar-del-rey-don-pedro,/places/580732678,37.4736496,"37.4736496,-5.633932",-5.633932,,M,mediaeval-byzantine,"640.0,1453.0",OSM location of AlcÃ¡zar del rey Don Pedro,43df1b854381ca21d78f9334384df962,,,,ASIA,2203,prehistory
